pair_id,orig_tokens,pol_tokens,delta_tokens,ai_win_fraction,n_models
31225895,692,546,-146,0.7142857142857143,7
31242382,812,605,-207,0.8571428571428571,7
31243710,981,550,-431,0.7142857142857143,7
31273310,733,686,-47,0.42857142857142855,7
31273413,656,606,-50,0.8571428571428571,7
31292364,776,629,-147,0.5714285714285714,7
31362807,736,567,-169,0.8571428571428571,7
31392754,836,488,-348,0.8571428571428571,7
31395710,944,502,-442,0.7142857142857143,7
31395742,706,532,-174,1.0,7
31454430,431,396,-35,0.7142857142857143,7
31536294,606,592,-14,1.0,7
31547476,652,495,-157,0.8571428571428571,7
31552617,343,391,48,0.8571428571428571,7
31556198,801,517,-284,1.0,7
31602598,694,484,-210,0.8571428571428571,7
31605080,217,264,47,1.0,7
31638814,323,354,31,0.8571428571428571,7
31677347,865,535,-330,0.8571428571428571,7
31684925,794,599,-195,1.0,7
31694970,1007,669,-338,0.8571428571428571,7
31710562,827,633,-194,0.7142857142857143,7
31761591,823,722,-101,1.0,7
31813535,851,634,-217,0.42857142857142855,7
31850269,607,478,-129,0.7142857142857143,7
31909493,1039,764,-275,1.0,7
31926950,1059,577,-482,0.8571428571428571,7
31929166,420,476,56,0.8571428571428571,7
31948488,614,542,-72,0.5714285714285714,7
32025286,900,596,-304,1.0,7
32042584,491,441,-50,0.5714285714285714,7
32067700,450,438,-12,0.7142857142857143,7
32069695,1021,672,-349,0.7142857142857143,7
32081266,1343,709,-634,0.7142857142857143,7
32109048,662,461,-201,0.8571428571428571,7
32140087,845,660,-185,1.0,7
32219038,683,472,-211,0.8571428571428571,7
32265203,679,440,-239,0.7142857142857143,7
32308556,697,337,-360,1.0,7
32318506,369,394,25,0.8571428571428571,7
32385553,939,489,-450,0.8571428571428571,7
32433431,798,562,-236,0.8571428571428571,7
32441790,484,489,5,0.5714285714285714,7
32517106,967,511,-456,0.42857142857142855,7
32518109,262,288,26,0.8571428571428571,7
32531824,361,371,10,0.7142857142857143,7
32532982,760,720,-40,0.8571428571428571,7
32563518,1139,613,-526,0.5714285714285714,7
32605413,755,622,-133,0.7142857142857143,7
32636041,797,643,-154,0.8571428571428571,7
32637306,986,689,-297,0.8571428571428571,7
32651555,826,541,-285,0.42857142857142855,7
32720816,702,457,-245,0.8571428571428571,7
32773331,855,580,-275,1.0,7
32794700,467,421,-46,0.8571428571428571,7
32799518,1554,467,-1087,0.5714285714285714,7
32802563,748,454,-294,1.0,7
32896934,695,522,-173,0.7142857142857143,7
32947778,1008,682,-326,0.8571428571428571,7
32954522,475,425,-50,1.0,7
32959732,1570,906,-664,0.8571428571428571,7
32965335,1092,649,-443,0.8571428571428571,7
32977530,747,548,-199,0.8571428571428571,7
32980197,719,587,-132,0.8571428571428571,7
32985311,406,328,-78,0.8571428571428571,7
33023370,834,556,-278,0.5714285714285714,7
33072201,1891,584,-1307,0.8571428571428571,7
33135102,578,539,-39,0.8571428571428571,7
33141415,446,442,-4,0.5714285714285714,7
33176873,1001,598,-403,0.7142857142857143,7
33236701,613,492,-121,1.0,7
33241454,513,515,2,0.8571428571428571,7
33286293,510,430,-80,0.8571428571428571,7
33344933,912,821,-91,0.8571428571428571,7
33370664,857,550,-307,1.0,7
33381211,1437,706,-731,0.8571428571428571,7
33424600,1309,554,-755,0.5714285714285714,7
33527446,780,580,-200,0.8571428571428571,7
33542483,676,655,-21,1.0,7
33578873,274,363,89,1.0,7
33627938,1176,612,-564,0.5714285714285714,7
33665485,605,557,-48,0.7142857142857143,7
33685075,909,696,-213,0.7142857142857143,7
33685988,648,464,-184,0.42857142857142855,7
33704389,766,495,-271,0.8571428571428571,7
33750209,814,576,-238,0.8571428571428571,7
33803142,1013,608,-405,0.7142857142857143,7
33872500,859,641,-218,0.7142857142857143,7
33893326,882,554,-328,0.8571428571428571,7
33919379,309,356,47,1.0,7
33964275,1447,590,-857,0.8571428571428571,7
34033933,618,490,-128,0.8571428571428571,7
34046031,770,623,-147,0.8571428571428571,7
34051710,772,525,-247,0.8571428571428571,7
34131484,388,383,-5,1.0,7
34141299,677,433,-244,0.8571428571428571,7
34146825,773,461,-312,1.0,7
34151183,700,683,-17,0.8571428571428571,7
34185495,758,532,-226,0.42857142857142855,7
34198885,672,521,-151,0.5714285714285714,7
34250007,767,591,-176,1.0,7
34252537,1281,501,-780,0.5714285714285714,7
34303500,766,581,-185,1.0,7
34304175,610,555,-55,0.7142857142857143,7
34317538,2204,881,-1323,1.0,7
34319869,600,623,23,0.8571428571428571,7
34327438,981,622,-359,0.8571428571428571,7
34349255,320,441,121,1.0,7
34419403,369,414,45,1.0,7
34452806,755,524,-231,0.7142857142857143,7
34465087,860,535,-325,0.42857142857142855,7
34511655,750,643,-107,0.5714285714285714,7
34544955,818,579,-239,0.8571428571428571,7
34554248,866,558,-308,0.8571428571428571,7
34583750,384,457,73,0.8571428571428571,7
34594746,736,542,-194,0.8571428571428571,7
34657584,764,450,-314,0.8571428571428571,7
34689720,696,594,-102,0.5714285714285714,7
34712719,728,569,-159,0.8571428571428571,7
34740556,664,588,-76,1.0,7
34745915,929,557,-372,0.7142857142857143,7
34758680,589,602,13,0.8571428571428571,7
34783330,854,590,-264,0.8571428571428571,7
34792238,1796,542,-1254,0.7142857142857143,7
34797369,848,584,-264,0.7142857142857143,7
34816637,679,476,-203,1.0,7
34875813,944,716,-228,0.7142857142857143,7
34953092,379,412,33,1.0,7
34962725,540,500,-40,1.0,7
34970271,672,578,-94,0.8571428571428571,7
35121930,749,538,-211,0.5714285714285714,7
35157762,672,462,-210,0.8571428571428571,7
35164503,778,583,-195,0.8571428571428571,7
35172961,727,627,-100,0.5714285714285714,7
35302620,710,573,-137,0.7142857142857143,7
35325329,854,589,-265,0.8571428571428571,7
35344611,788,529,-259,0.5714285714285714,7
35389360,1263,529,-734,0.5714285714285714,7
35421497,473,480,7,0.5714285714285714,7
35422305,807,744,-63,1.0,7
35468363,133,278,145,1.0,7
35474904,1005,501,-504,0.7142857142857143,7
35483925,653,532,-121,0.8571428571428571,7
35492909,659,392,-267,0.7142857142857143,7
35554162,661,553,-108,0.5714285714285714,7
35564026,668,632,-36,0.7142857142857143,7
35571205,1053,583,-470,0.5714285714285714,7
35579812,718,450,-268,0.8571428571428571,7
35603950,875,510,-365,1.0,7
35651876,1871,565,-1306,0.8571428571428571,7
35673335,761,615,-146,0.8571428571428571,7
35737840,721,519,-202,1.0,7
35971546,914,687,-227,0.8571428571428571,7
35985133,1086,539,-547,0.7142857142857143,7
35990852,1505,497,-1008,0.5714285714285714,7
36019469,1086,859,-227,0.8571428571428571,7
36024962,229,280,51,1.0,7
36074301,633,505,-128,0.8571428571428571,7
36094883,618,579,-39,1.0,7
36102323,1067,500,-567,0.7142857142857143,7
36107065,1496,597,-899,0.5714285714285714,7
36136569,878,639,-239,0.8571428571428571,7
36139251,1261,688,-573,0.8571428571428571,7
36149549,620,513,-107,0.5714285714285714,7
36170003,663,512,-151,0.8571428571428571,7
36206485,827,550,-277,0.7142857142857143,7
36252245,943,548,-395,0.7142857142857143,7
36269672,392,310,-82,0.7142857142857143,7
36302399,894,700,-194,0.8571428571428571,7
36331163,374,469,95,0.8571428571428571,7
36366044,1180,765,-415,0.7142857142857143,7
36379931,752,622,-130,1.0,7
36392131,988,635,-353,1.0,7
36425270,625,504,-121,0.2857142857142857,7
36434348,715,520,-195,0.7142857142857143,7
36517781,833,586,-247,0.7142857142857143,7
36569713,274,272,-2,0.7142857142857143,7
36574147,800,588,-212,0.8571428571428571,7
36621169,367,334,-33,0.8571428571428571,7
36625776,1006,566,-440,0.42857142857142855,7
36671891,1260,808,-452,0.7142857142857143,7
36694627,616,455,-161,0.8571428571428571,7
36727173,655,492,-163,0.5714285714285714,7
36758947,887,452,-435,0.8571428571428571,7
36805025,1351,547,-804,1.0,7
36856210,597,493,-104,1.0,7
36861863,222,273,51,1.0,7
36868767,632,541,-91,0.8571428571428571,7
36904300,1326,636,-690,0.8571428571428571,7
36905896,914,561,-353,0.8571428571428571,7
36970996,1230,462,-768,1.0,7
37001381,754,518,-236,0.7142857142857143,7
37058472,565,499,-66,0.7142857142857143,7
37087371,682,502,-180,0.8571428571428571,7
37087824,546,492,-54,0.7142857142857143,7
37201447,770,574,-196,0.5714285714285714,7
37220856,876,609,-267,0.7142857142857143,7
37231163,472,460,-12,0.8571428571428571,7
37242217,909,673,-236,1.0,7
37263609,584,524,-60,0.7142857142857143,7
37292350,1897,656,-1241,0.7142857142857143,7
37333719,236,309,73,0.8571428571428571,7
37335325,1212,1072,-140,1.0,7
37348041,616,501,-115,0.7142857142857143,7
37360517,639,401,-238,0.8571428571428571,7
37370455,699,629,-70,0.8571428571428571,7
37374340,591,466,-125,0.8571428571428571,7
37375999,796,528,-268,0.8571428571428571,7
37391947,816,618,-198,0.7142857142857143,7
37402097,325,410,85,0.8571428571428571,7
37472265,755,569,-186,0.5714285714285714,7
37473139,667,460,-207,0.7142857142857143,7
37521676,1288,646,-642,0.8571428571428571,7
37540732,581,455,-126,0.8571428571428571,7
37560528,1240,561,-679,0.42857142857142855,7
37640804,931,736,-195,0.7142857142857143,7
37660306,2630,509,-2121,1.0,7
37664296,1433,650,-783,0.8571428571428571,7
37695494,428,443,15,0.7142857142857143,7
37735467,693,666,-27,0.7142857142857143,7
37739183,1680,676,-1004,1.0,7
37750854,779,668,-111,0.8571428571428571,7
37751611,891,701,-190,0.8571428571428571,7
37764298,839,475,-364,0.8571428571428571,7
37792474,677,543,-134,1.0,7
37818861,393,371,-22,1.0,7
37913536,741,544,-197,0.42857142857142855,7
37931076,396,360,-36,1.0,7
37997506,1006,580,-426,0.5714285714285714,7
38007664,745,597,-148,0.8571428571428571,7
38047274,958,537,-421,1.0,7
38056161,655,517,-138,0.8571428571428571,7
38059130,840,609,-231,1.0,7
38087844,833,595,-238,0.8571428571428571,7
38108845,979,671,-308,0.8571428571428571,7
38115035,805,518,-287,0.5714285714285714,7
38154903,306,330,24,0.8571428571428571,7
38165833,213,249,36,0.7142857142857143,7
38216888,185,292,107,1.0,7
38220146,632,602,-30,0.8571428571428571,7
38225199,805,525,-280,1.0,7
38291889,725,482,-243,0.8571428571428571,7
38309905,715,556,-159,1.0,7
38314236,444,455,11,1.0,7
38355831,631,486,-145,0.14285714285714285,7
38399177,270,319,49,0.7142857142857143,7
38441665,630,563,-67,0.7142857142857143,7
38457612,736,447,-289,1.0,7
38535335,194,316,122,0.8571428571428571,7
38565119,783,373,-410,0.7142857142857143,7
38642923,613,616,3,0.7142857142857143,7
38650096,296,306,10,0.5714285714285714,7
38663892,958,597,-361,0.8571428571428571,7
38688388,816,598,-218,1.0,7
38698573,735,540,-195,0.8571428571428571,7
38707449,483,495,12,0.7142857142857143,7
38744475,437,484,47,0.7142857142857143,7
38750659,593,567,-26,0.42857142857142855,7
38753827,1256,684,-572,0.8571428571428571,7
38847011,868,611,-257,0.7142857142857143,7
38860712,622,525,-97,0.8571428571428571,7
38896303,772,587,-185,0.8571428571428571,7
38897568,697,549,-148,0.8571428571428571,7
38907798,678,589,-89,1.0,7
38946032,765,584,-181,0.7142857142857143,7
38989376,992,681,-311,1.0,7
39027764,792,728,-64,0.8571428571428571,7
39064638,726,517,-209,1.0,7
39081840,955,742,-213,0.8571428571428571,7
39082090,727,566,-161,0.42857142857142855,7
39115899,618,558,-60,1.0,7
39142536,681,573,-108,0.8571428571428571,7
39166680,869,773,-96,0.8571428571428571,7
39237915,667,543,-124,0.7142857142857143,7
39247950,722,539,-183,0.2857142857142857,7
39252859,666,570,-96,0.8571428571428571,7
39295103,617,514,-103,0.5714285714285714,7
39308779,803,696,-107,0.8571428571428571,7
39413067,662,581,-81,0.8571428571428571,7
39434376,226,265,39,0.8571428571428571,7
39441617,1106,488,-618,0.7142857142857143,7
39470264,1101,573,-528,1.0,7
39566718,1054,639,-415,0.8571428571428571,7
39569771,671,574,-97,0.7142857142857143,7
39581020,303,330,27,0.7142857142857143,7
39608848,675,636,-39,0.42857142857142855,7
39650734,876,490,-386,0.42857142857142855,7
39674178,685,560,-125,1.0,7
39674782,640,544,-96,0.8571428571428571,7
39675895,699,548,-151,0.8571428571428571,7
39718499,308,351,43,0.2857142857142857,7
39776400,823,547,-276,0.8571428571428571,7
39805617,824,647,-177,0.8571428571428571,7
39835894,897,502,-395,0.8571428571428571,7
39855211,941,551,-390,0.7142857142857143,7
39875803,728,638,-90,1.0,7
39908485,3791,794,-2997,1.0,7
39970711,610,477,-133,0.7142857142857143,7
40018190,387,424,37,0.7142857142857143,7
40088790,887,523,-364,0.8571428571428571,7
40311088,666,491,-175,1.0,7
40792022,528,453,-75,0.8571428571428571,7
40882926,632,478,-154,1.0,7
40883703,429,450,21,0.8571428571428571,7
40987524,920,560,-360,0.7142857142857143,7
41152404,1123,647,-476,1.0,7
41344156,880,692,-188,0.7142857142857143,7
41506705,653,590,-63,1.0,7
41523474,687,467,-220,0.8571428571428571,7
41586420,1017,701,-316,0.8571428571428571,7
41590605,1271,774,-497,0.7142857142857143,7
41651672,433,430,-3,1.0,7
41910253,407,342,-65,0.8571428571428571,7
41950126,839,674,-165,1.0,7
42156237,364,392,28,1.0,7
42164460,714,587,-127,1.0,7
42304307,815,489,-326,0.7142857142857143,7
42332765,528,503,-25,0.8571428571428571,7
42384185,713,451,-262,1.0,7
42427521,1202,534,-668,0.7142857142857143,7
42487883,629,619,-10,0.5714285714285714,7
42546558,739,599,-140,0.7142857142857143,7
42641525,1282,574,-708,1.0,7
43311839,1625,574,-1051,0.7142857142857143,7
43375498,1067,504,-563,1.0,7
43378989,293,349,56,1.0,7
43408471,637,568,-69,0.8571428571428571,7
43622023,703,529,-174,0.8571428571428571,7
43685045,659,582,-77,0.8571428571428571,7
43720116,401,430,29,0.8571428571428571,7
43752620,909,564,-345,0.2857142857142857,7
43852883,801,671,-130,0.7142857142857143,7
43994605,729,583,-146,0.7142857142857143,7
44115326,2793,674,-2119,0.8571428571428571,7
44145704,688,516,-172,0.7142857142857143,7
44147689,399,439,40,0.8571428571428571,7
44185767,1099,656,-443,0.7142857142857143,7
44476983,729,593,-136,1.0,7
44624796,444,461,17,1.0,7
45077654,1159,585,-574,0.7142857142857143,7
45167858,376,383,7,0.8571428571428571,7
45286020,870,568,-302,1.0,7
45462344,780,501,-279,1.0,7
45475027,1127,637,-490,0.8571428571428571,7
45656814,690,460,-230,0.5714285714285714,7
45900271,703,591,-112,0.7142857142857143,7
45907524,1186,580,-606,0.8571428571428571,7
45987048,777,499,-278,0.42857142857142855,7
46055835,604,621,17,0.7142857142857143,7
46258701,559,585,26,1.0,7
46260230,1307,634,-673,0.42857142857142855,7
46349752,1031,761,-270,0.7142857142857143,7
46514339,716,534,-182,0.8571428571428571,7
46772262,623,555,-68,1.0,7
47067533,697,586,-111,1.0,7
47133747,952,608,-344,0.8571428571428571,7
47276718,990,568,-422,0.8571428571428571,7
47317494,142,260,118,0.8571428571428571,7
47410104,597,468,-129,0.8571428571428571,7
47470864,804,537,-267,1.0,7
47487091,832,520,-312,0.7142857142857143,7
47549345,499,488,-11,1.0,7
47603843,300,318,18,1.0,7
47729453,656,560,-96,0.8571428571428571,7
47919212,729,710,-19,1.0,7
47996197,703,615,-88,0.8571428571428571,7
48037995,721,527,-194,1.0,7
48285304,492,459,-33,1.0,7
48533663,862,641,-221,0.7142857142857143,7
48547319,713,524,-189,0.8571428571428571,7
48549972,495,469,-26,0.8571428571428571,7
48580330,797,557,-240,0.7142857142857143,7
49119887,559,557,-2,0.8571428571428571,7
49127329,1123,582,-541,0.5714285714285714,7
49204385,1506,613,-893,0.8571428571428571,7
49285644,790,544,-246,0.5714285714285714,7
49325370,1015,634,-381,0.5714285714285714,7
49475708,869,426,-443,0.8571428571428571,7
49486820,997,579,-418,0.7142857142857143,7
49646155,864,539,-325,0.7142857142857143,7
49685006,1291,561,-730,0.7142857142857143,7
49777184,990,590,-400,0.8571428571428571,7
49937469,776,715,-61,0.7142857142857143,7
49997097,694,561,-133,0.7142857142857143,7
50219114,764,676,-88,0.5714285714285714,7
50222417,1119,744,-375,0.8571428571428571,7
50324968,377,380,3,0.7142857142857143,7
50328713,1193,728,-465,0.5714285714285714,7
50432401,614,542,-72,0.8571428571428571,7
50775901,833,569,-264,0.8571428571428571,7
51018476,453,434,-19,0.7142857142857143,7
51209395,169,230,61,0.8571428571428571,7
51349448,314,316,2,0.7142857142857143,7
51363762,1008,630,-378,0.5714285714285714,7
51415089,875,497,-378,1.0,7
51432451,830,558,-272,0.8571428571428571,7
51508889,2798,661,-2137,0.7142857142857143,7
51554903,785,671,-114,0.8571428571428571,7
51588273,371,395,24,1.0,7
51638201,642,561,-81,0.8571428571428571,7
51639418,596,517,-79,1.0,7
51681660,1079,634,-445,0.8571428571428571,7
51724595,916,605,-311,0.7142857142857143,7
51769822,589,512,-77,0.8571428571428571,7
51777546,632,583,-49,0.8571428571428571,7
52246737,946,488,-458,1.0,7
52252936,746,507,-239,0.5714285714285714,7
52618188,996,550,-446,0.5714285714285714,7
52684666,880,534,-346,1.0,7
52979663,698,632,-66,1.0,7
53129155,667,468,-199,0.42857142857142855,7
53169257,630,516,-114,1.0,7
53227466,852,656,-196,0.5714285714285714,7
53265899,874,602,-272,0.5714285714285714,7
53640713,1536,445,-1091,0.7142857142857143,7
53701275,749,623,-126,0.7142857142857143,7
54067174,511,430,-81,0.8571428571428571,7
54100393,490,417,-73,0.8571428571428571,7
54101961,283,333,50,0.7142857142857143,7
54180474,642,574,-68,0.8571428571428571,7
54201930,885,528,-357,0.7142857142857143,7
54227873,874,517,-357,1.0,7
54232810,659,509,-150,0.5714285714285714,7
54246169,919,558,-361,0.7142857142857143,7
54259150,857,639,-218,0.8571428571428571,7
54308684,1004,664,-340,1.0,7
54421668,1505,590,-915,0.5714285714285714,7
54934269,631,397,-234,0.7142857142857143,7
55097118,796,439,-357,1.0,7
55104715,420,416,-4,0.8571428571428571,7
55477468,611,499,-112,0.8571428571428571,7
55500538,705,478,-227,0.5714285714285714,7
55595908,857,439,-418,0.8571428571428571,7
55712978,932,729,-203,0.8571428571428571,7
55746506,707,580,-127,0.8571428571428571,7
55953734,686,646,-40,0.8571428571428571,7
56025640,845,611,-234,1.0,7
56068028,860,857,-3,0.8571428571428571,7
56151548,632,495,-137,1.0,7
56286525,953,479,-474,0.7142857142857143,7
56520872,747,609,-138,0.5714285714285714,7
56525735,868,529,-339,0.7142857142857143,7
56691064,803,714,-89,0.7142857142857143,7
56792999,637,578,-59,0.7142857142857143,7
56952849,1100,555,-545,0.7142857142857143,7
57002858,647,612,-35,1.0,7
57088974,682,673,-9,0.7142857142857143,7
57262959,650,463,-187,0.8571428571428571,7
57364820,894,589,-305,0.7142857142857143,7
57575888,1011,754,-257,0.8571428571428571,7
57601040,981,657,-324,0.7142857142857143,7
57667857,1546,465,-1081,1.0,7
57706851,1442,534,-908,1.0,7
58048626,644,622,-22,0.8571428571428571,7
58105060,684,482,-202,0.7142857142857143,7
58165257,752,686,-66,0.7142857142857143,7
58208591,1580,617,-963,0.42857142857142855,7
58428843,623,555,-68,1.0,7
58665241,742,568,-174,0.8571428571428571,7
58708773,253,332,79,0.5714285714285714,7
58879993,688,602,-86,0.8571428571428571,7
58915642,760,447,-313,0.5714285714285714,7
59011090,369,401,32,0.8571428571428571,7
59346975,834,775,-59,0.8571428571428571,7
59403481,727,586,-141,0.8571428571428571,7
59422148,671,523,-148,1.0,7
59450123,909,696,-213,0.5714285714285714,7
59487170,1042,527,-515,0.7142857142857143,7
59696315,1388,491,-897,1.0,7
59777056,623,568,-55,0.7142857142857143,7
59818742,875,417,-458,0.8571428571428571,7
59938965,315,322,7,1.0,7
59962788,721,495,-226,0.5714285714285714,7
60004873,359,373,14,0.7142857142857143,7
60182829,801,538,-263,0.7142857142857143,7
60489316,958,560,-398,0.8571428571428571,7
60624892,819,506,-313,1.0,7
61065616,617,510,-107,0.5714285714285714,7
61315605,748,591,-157,1.0,7
61319162,935,488,-447,0.5714285714285714,7
61322296,870,624,-246,0.7142857142857143,7
61579998,703,588,-115,0.8571428571428571,7
61634281,523,529,6,0.8571428571428571,7
61677751,617,538,-79,0.8571428571428571,7
62071407,702,682,-20,0.7142857142857143,7
62184086,339,293,-46,0.5714285714285714,7
62312955,314,357,43,0.7142857142857143,7
62555739,948,545,-403,0.8571428571428571,7
62700506,1074,854,-220,0.7142857142857143,7
62809577,454,418,-36,0.5714285714285714,7
62850928,691,570,-121,0.7142857142857143,7
62870550,749,604,-145,0.7142857142857143,7
62994611,1079,543,-536,0.8571428571428571,7
63083944,881,589,-292,0.8571428571428571,7
63137898,762,452,-310,0.8571428571428571,7
63145386,667,587,-80,0.5714285714285714,7
63158213,743,606,-137,0.8571428571428571,7
63282405,623,439,-184,0.8571428571428571,7
63391085,732,589,-143,0.8571428571428571,7
63670997,622,548,-74,0.8571428571428571,7
63989974,644,542,-102,0.7142857142857143,7
64017585,401,400,-1,1.0,7
64468610,830,562,-268,1.0,7
64471954,303,335,32,1.0,7
64589506,691,637,-54,0.8571428571428571,7
64755882,609,590,-19,0.8571428571428571,7
65062795,631,602,-29,0.7142857142857143,7
65219288,747,510,-237,0.8571428571428571,7
65237556,824,652,-172,1.0,7
65325317,1308,537,-771,0.5714285714285714,7
65352424,619,472,-147,0.8571428571428571,7
65373280,1922,746,-1176,0.5714285714285714,7
65456466,1064,431,-633,0.7142857142857143,7
65708020,867,679,-188,0.7142857142857143,7
65864767,740,443,-297,0.42857142857142855,7
66226673,349,399,50,0.8571428571428571,7
66683238,637,525,-112,0.7142857142857143,7
66741193,936,889,-47,0.7142857142857143,7
66832845,667,449,-218,0.7142857142857143,7
66906212,1009,588,-421,0.5714285714285714,7
67032711,845,587,-258,0.7142857142857143,7
67406885,1112,649,-463,1.0,7
67501448,781,514,-267,0.8571428571428571,7
67582956,594,555,-39,0.8571428571428571,7
67631413,727,582,-145,1.0,7
67645662,1051,521,-530,0.8571428571428571,7
68216398,614,474,-140,0.7142857142857143,7
68240723,552,603,51,1.0,7
68338341,729,599,-130,0.8571428571428571,7
68460556,304,325,21,1.0,7
68781345,964,555,-409,0.5714285714285714,7
69005326,691,487,-204,1.0,7
69097572,781,668,-113,1.0,7
69155584,349,389,40,0.7142857142857143,7
69181350,875,707,-168,0.8571428571428571,7
69199666,692,550,-142,0.8571428571428571,7
69243180,608,615,7,0.8571428571428571,7
69336473,845,703,-142,0.8571428571428571,7
69360287,1025,535,-490,0.5714285714285714,7
69458502,742,600,-142,0.7142857142857143,7
69487178,597,606,9,0.8571428571428571,7
69532425,260,331,71,1.0,7
69666645,392,407,15,1.0,7
69764348,1384,747,-637,0.2857142857142857,7
69859102,738,567,-171,0.8571428571428571,7
70089206,868,771,-97,0.7142857142857143,7
70196518,357,378,21,0.8571428571428571,7
70198580,642,526,-116,0.7142857142857143,7
70528646,1242,588,-654,0.8571428571428571,7
70541112,1030,931,-99,0.8571428571428571,7
70603826,1056,711,-345,0.5714285714285714,7
70667011,831,708,-123,0.7142857142857143,7
70750649,1171,796,-375,1.0,7
70892619,704,349,-355,0.5714285714285714,7
71422121,1326,809,-517,0.8571428571428571,7
71499299,638,493,-145,0.8571428571428571,7
71576860,672,464,-208,0.5714285714285714,7
71767359,1238,567,-671,0.7142857142857143,7
71772815,848,417,-431,0.8571428571428571,7
71888547,770,524,-246,0.5714285714285714,7
72136463,944,606,-338,0.7142857142857143,7
72231872,1155,597,-558,0.7142857142857143,7
72652441,925,507,-418,0.5714285714285714,7
72807293,661,572,-89,0.8571428571428571,7
72876163,846,756,-90,0.8571428571428571,7
73030450,649,469,-180,0.8571428571428571,7
73075521,1544,506,-1038,0.7142857142857143,7
73077810,629,574,-55,0.8571428571428571,7
73157997,798,567,-231,0.7142857142857143,7
73282756,1216,1041,-175,0.8571428571428571,7
73448369,644,589,-55,0.7142857142857143,7
73497035,643,643,0,0.8571428571428571,7
74126637,668,547,-121,0.42857142857142855,7
74191424,702,581,-121,0.8571428571428571,7
74236636,755,698,-57,0.5714285714285714,7
74512244,668,626,-42,0.7142857142857143,7
74522938,1031,510,-521,0.7142857142857143,7
74552449,387,398,11,0.7142857142857143,7
74816727,709,443,-266,0.7142857142857143,7
74849878,259,283,24,0.7142857142857143,7
75057933,683,625,-58,0.7142857142857143,7
75156649,309,353,44,0.8571428571428571,7
75286906,782,643,-139,0.8571428571428571,7
75297735,608,621,13,0.7142857142857143,7
75329822,714,553,-161,0.8571428571428571,7
75435017,1041,510,-531,0.8571428571428571,7
75744306,853,620,-233,0.7142857142857143,7
75950464,1622,495,-1127,0.2857142857142857,7
76010167,231,222,-9,0.7142857142857143,7
76196367,761,503,-258,0.5714285714285714,7
76454959,698,674,-24,0.7142857142857143,7
76530505,701,529,-172,0.5714285714285714,7
76916835,457,375,-82,0.8571428571428571,7
77156708,850,485,-365,0.5714285714285714,7
77266989,719,504,-215,0.42857142857142855,7
77439230,1039,651,-388,0.7142857142857143,7
77576845,928,611,-317,0.8571428571428571,7
77626587,298,293,-5,0.5714285714285714,7
77638654,667,507,-160,0.7142857142857143,7
77828437,823,625,-198,0.7142857142857143,7
78016758,682,584,-98,0.5714285714285714,7
78107631,1017,454,-563,1.0,7
78114950,1431,688,-743,0.5714285714285714,7
78149576,115,204,89,0.8571428571428571,7
78229715,790,516,-274,0.7142857142857143,7
78257294,1091,609,-482,1.0,7
78273826,1096,975,-121,1.0,7
78298706,725,464,-261,0.7142857142857143,7
78357954,764,542,-222,0.42857142857142855,7
78403342,833,684,-149,1.0,7
78538268,626,452,-174,0.42857142857142855,7
79041971,215,233,18,0.8571428571428571,7
79261033,603,531,-72,0.7142857142857143,7
79376680,789,446,-343,0.8571428571428571,7
79432080,1014,921,-93,1.0,7
79536879,1283,568,-715,0.42857142857142855,7
79541391,1692,595,-1097,0.2857142857142857,7
79570655,175,272,97,0.8571428571428571,7
79663360,682,624,-58,0.8571428571428571,7
79759716,632,546,-86,1.0,7
80000092,192,236,44,0.8571428571428571,7
80053367,591,476,-115,0.8571428571428571,7
80162314,705,527,-178,0.7142857142857143,7
80275976,925,575,-350,0.7142857142857143,7
80503242,678,600,-78,0.7142857142857143,7
80527194,950,552,-398,1.0,7
80679862,1281,504,-777,0.8571428571428571,7
80876647,787,440,-347,0.7142857142857143,7
81011612,286,335,49,1.0,7
81042872,739,466,-273,0.7142857142857143,7
81125166,1221,706,-515,0.8571428571428571,7
81217013,1174,759,-415,0.8571428571428571,7
81310245,691,580,-111,0.8571428571428571,7
81373857,389,368,-21,0.8571428571428571,7
81508860,955,624,-331,0.8571428571428571,7
81588968,1016,605,-411,0.8571428571428571,7
81677620,1230,533,-697,0.8571428571428571,7
81761658,855,814,-41,1.0,7
82118447,1201,534,-667,0.7142857142857143,7
82125182,555,479,-76,1.0,7
82140102,893,513,-380,0.8571428571428571,7
82246962,1013,605,-408,0.7142857142857143,7
82649935,633,446,-187,0.8571428571428571,7
82738323,355,372,17,0.7142857142857143,7
82929064,277,315,38,0.8571428571428571,7
83206166,589,477,-112,0.8571428571428571,7
83338413,655,631,-24,1.0,7
83566455,649,692,43,0.5714285714285714,7
83816738,1207,904,-303,0.7142857142857143,7
84295343,263,297,34,0.8571428571428571,7
84356308,1239,601,-638,0.7142857142857143,7
84373843,830,473,-357,0.42857142857142855,7
84512719,324,368,44,1.0,7
85101052,768,454,-314,1.0,7
85417107,1052,607,-445,0.7142857142857143,7
85421438,957,584,-373,0.7142857142857143,7
85766635,694,616,-78,0.5714285714285714,7
85918100,828,536,-292,0.7142857142857143,7
85973397,603,539,-64,0.8571428571428571,7
86184722,825,551,-274,0.8571428571428571,7
86209934,916,658,-258,0.7142857142857143,7
86322251,820,555,-265,0.7142857142857143,7
