pair_id,model,winner,source_file,model_variant_known
35344611,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35389360,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35421497,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35422305,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35468363,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35474904,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35483925,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35492909,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35554162,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35564026,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35571205,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35579812,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35603950,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35651876,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35673335,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35737840,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35971546,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35985133,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
35990852,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36019469,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36024962,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36074301,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36094883,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36102323,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36107065,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36136569,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36139251,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36149549,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36170003,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36206485,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36252245,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36269672,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36302399,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36331163,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36366044,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36379931,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36392131,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36425270,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36434348,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36517781,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36569713,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36574147,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36621169,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36625776,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36671891,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36694627,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36727173,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36758947,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36805025,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36856210,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36861863,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36868767,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36904300,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36905896,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
36970996,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37001381,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37058472,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37087371,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37087824,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37201447,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37220856,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37231163,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37242217,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37263609,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37292350,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37333719,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37335325,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37348041,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37360517,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37370455,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37374340,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37375999,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37391947,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37402097,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37472265,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37473139,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37521676,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37540732,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37560528,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37640804,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37660306,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37664296,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37695494,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37735467,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37739183,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37750854,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37751611,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37764298,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37792474,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37818861,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37913536,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37931076,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
37997506,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38007664,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38047274,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38056161,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38059130,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38087844,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38108845,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38115035,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38154903,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38165833,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38216888,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38220146,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38225199,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38291889,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38309905,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38314236,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38355831,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38399177,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38441665,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38457612,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38535335,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38565119,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38642923,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38650096,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38663892,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38688388,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38698573,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38707449,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38744475,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38750659,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38753827,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38847011,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38860712,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38896303,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38897568,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38907798,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38946032,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
38989376,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39027764,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39064638,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39081840,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39082090,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39115899,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39142536,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39166680,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39237915,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39247950,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39252859,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39295103,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39308779,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39413067,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39434376,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39441617,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39470264,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39566718,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39569771,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39581020,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39608848,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39650734,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39674178,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39674782,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39675895,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39718499,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39776400,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39805617,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39835894,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39855211,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39875803,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39908485,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
39970711,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
40018190,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
40088790,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
40311088,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
40792022,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
40882926,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
40883703,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
40987524,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
41152404,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
41344156,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
41506705,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
41523474,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
41586420,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
41590605,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
41651672,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
41910253,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
41950126,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
42156237,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
42164460,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
42304307,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
42332765,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
42384185,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
42427521,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
42487883,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
42546558,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
42641525,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
43311839,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
43375498,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
43378989,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
43408471,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
43622023,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
43685045,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
43720116,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
43752620,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
43852883,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
43994605,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
44115326,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
44145704,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
44147689,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
44185767,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
44476983,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
44624796,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
45077654,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
45167858,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
45286020,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
45462344,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
45475027,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
45656814,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
45900271,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
45907524,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
45987048,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
46055835,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
46258701,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
46260230,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
46349752,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
46514339,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
46772262,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
47067533,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
47133747,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
47276718,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
47317494,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
47410104,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
47470864,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
47487091,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
47549345,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
47603843,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
47729453,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
47919212,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
47996197,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
48037995,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
48285304,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
48533663,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
48547319,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
48549972,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
48580330,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
49119887,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
49127329,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
49204385,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
49285644,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
49325370,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
49475708,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
49486820,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
49646155,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
49685006,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
49777184,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
49937469,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
49997097,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
