pair_id,category,orig_term_count,pol_term_count,retained_count,dropped_count,added_count,dropped_terms,added_terms,retention_rate,undefined_retention,numbers_added,numbers_removed,numbers_changed,placeholder_damaged,preserved_0.90,preserved_0.95,preserved_1.00
21869994,CHEF,1,2,1,0,1,,food safety,1.0,False,0,1,0,False,False,False,False
21904897,CHEF,4,5,4,0,1,,plating,1.0,False,0,0,0,False,False,False,False
21912637,FINANCE,1,1,1,0,0,,,1.0,False,0,1,0,False,True,True,True
21916744,DESIGNER,1,1,1,0,0,,,1.0,False,0,4,0,False,True,True,True
22008817,HEALTHCARE,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
22019500,CONSTRUCTION,1,2,1,0,1,,safety management,1.0,False,0,2,0,False,False,False,False
22025574,BUSINESS-DEV,1,1,1,0,0,,,1.0,False,0,30,0,False,True,True,True
22042181,ADVOCATE,0,0,0,0,0,,,,True,0,0,0,True,False,False,False
22047665,SALES,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
22056333,TEACHER,0,0,0,0,0,,,,True,1,1,0,False,False,False,False
22093368,FITNESS,2,2,2,0,0,,,1.0,False,2,1,0,False,False,False,False
22168194,AVIATION,0,0,0,0,0,,,,True,0,9,0,False,False,False,False
22182279,ARTS,0,0,0,0,0,,,,True,0,0,0,True,False,False,False
22232367,AVIATION,1,0,0,1,0,aircraft maintenance,,0.0,False,3,6,1,False,False,False,False
22249155,APPAREL,0,1,0,0,1,,Excel,,True,0,6,0,False,False,False,False
22259475,ADVOCATE,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
22259768,CONSULTANT,1,1,1,0,0,,,1.0,False,0,2,0,False,True,True,True
22319662,SALES,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
22323967,HR,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
22349169,CHEF,1,2,1,0,1,,food safety,1.0,False,0,1,0,False,False,False,False
22351830,CONSULTANT,0,0,0,0,0,,,,True,1,8,1,False,False,False,False
22380187,DIGITAL-MEDIA,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
22391901,ADVOCATE,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
22408666,TEACHER,1,3,1,0,2,,curriculum development;student engagement,1.0,False,2,10,4,False,False,False,False
22423839,BUSINESS-DEV,2,2,2,0,0,,,1.0,False,0,3,0,False,True,True,True
22442947,AVIATION,0,0,0,0,0,,,,True,0,5,0,False,False,False,False
22450718,INFORMATION-TECH,2,2,2,0,0,,,1.0,False,0,2,2,True,False,False,False
22452756,AUTOMOBILE,0,0,0,0,0,,,,True,0,28,2,False,False,False,False
22455205,PUBLIC-RELATIONS,0,0,0,0,0,,,,True,2,9,0,False,False,False,False
22465498,ACCOUNTANT,3,3,3,0,0,,,1.0,False,0,6,1,False,False,False,False
22485475,CONSULTANT,0,0,0,0,0,,,,True,0,2,0,True,False,False,False
22488036,FITNESS,1,1,1,0,0,,,1.0,False,0,8,0,False,True,True,True
22492537,FINANCE,0,1,0,0,1,,financial analysis,,True,2,1,0,False,False,False,False
22496394,DESIGNER,0,0,0,0,0,,,,True,0,6,0,False,False,False,False
22506245,DESIGNER,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
22510753,TEACHER,1,1,1,0,0,,,1.0,False,0,2,0,False,True,True,True
22546476,CONSTRUCTION,3,3,3,0,0,,,1.0,False,0,12,1,False,False,False,False
22551979,TEACHER,2,3,2,0,1,,student engagement,1.0,False,0,1,0,False,False,False,False
22556198,CONSULTANT,0,1,0,0,1,,data analysis,,True,0,9,0,False,False,False,False
22560013,PUBLIC-RELATIONS,2,2,2,0,0,,,1.0,False,0,1,0,True,False,False,False
22561438,CHEF,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
22567495,DESIGNER,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
22571461,CONSULTANT,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
22593054,ARTS,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
22605864,ENGINEERING,0,0,0,0,0,,,,True,0,11,0,False,False,False,False
22615491,BANKING,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
22622351,FINANCE,0,0,0,0,0,,,,True,0,9,2,False,False,False,False
22632070,TEACHER,2,4,2,0,2,,classroom management;lesson planning,1.0,False,0,1,2,False,False,False,False
22650051,AVIATION,2,3,2,0,1,,flight operations,1.0,False,0,0,1,False,False,False,False
22675694,DESIGNER,0,0,0,0,0,,,,True,0,3,0,False,False,False,False
22706174,DIGITAL-MEDIA,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
22718826,CONSTRUCTION,5,3,3,2,0,blueprint reading;estimating,,0.6,False,0,1,0,False,False,False,False
22720697,FINANCE,1,0,0,1,0,due diligence,,0.0,False,0,2,1,False,False,False,False
22732234,AUTOMOBILE,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
22754014,PUBLIC-RELATIONS,2,2,2,0,0,,,1.0,False,1,0,0,False,False,False,False
22765255,BUSINESS-DEV,3,3,3,0,0,,,1.0,False,0,17,8,False,False,False,False
22776912,INFORMATION-TECH,3,3,3,0,0,,,1.0,False,0,0,2,False,False,False,False
22800977,ARTS,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
22807104,TEACHER,1,1,1,0,0,,,1.0,False,0,2,0,False,True,True,True
22848179,ARTS,2,2,2,0,0,,,1.0,False,0,0,0,False,True,True,True
22852364,APPAREL,3,3,2,1,1,Agile,project management,0.6666666666666666,False,0,2,0,False,False,False,False
22855060,FITNESS,1,2,1,0,1,,personal training,1.0,False,0,2,0,False,False,False,False
22861181,PUBLIC-RELATIONS,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
22884757,TEACHER,3,3,3,0,0,,,1.0,False,0,0,0,False,True,True,True
22890839,ENGINEERING,3,3,3,0,0,,,1.0,False,0,5,1,False,False,False,False
22894544,CONSTRUCTION,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
22925443,ACCOUNTANT,4,5,3,1,2,GAAP,accounts payable;accounts receivable,0.75,False,1,2,0,False,False,False,False
22946204,AUTOMOBILE,0,1,0,0,1,,lathe operation,,True,2,3,1,False,False,False,False
22965804,CONSTRUCTION,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
22968380,TEACHER,0,4,0,0,4,,classroom management;curriculum development;lesson planning;student engagement,,True,0,7,0,False,False,False,False
22983516,CONSTRUCTION,1,1,1,0,0,,,1.0,False,0,5,2,False,False,False,False
22990761,AVIATION,0,0,0,0,0,,,,True,0,4,0,False,False,False,False
23004695,FITNESS,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
23009962,AUTOMOBILE,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
23011221,FITNESS,1,0,0,1,0,CPR,,0.0,False,0,7,1,False,False,False,False
23015611,PUBLIC-RELATIONS,0,0,0,0,0,,,,True,0,4,0,False,False,False,False
23032182,SALES,1,1,0,1,1,retail sales,relationship building,0.0,False,0,16,0,True,False,False,False
23032276,CHEF,7,7,5,2,2,costing;food preparation,grilling;knife skills,0.7142857142857143,False,1,10,2,False,False,False,False
23048999,PUBLIC-RELATIONS,0,1,0,0,1,,graphic design,,True,0,0,0,False,False,False,False
23063986,FITNESS,0,0,0,0,0,,,,True,0,17,0,False,False,False,False
23085604,DIGITAL-MEDIA,1,0,0,1,0,3D animation,,0.0,False,0,46,0,False,False,False,False
23110214,HEALTHCARE,2,1,1,1,0,patient education,,0.5,False,0,24,1,False,False,False,False
23138078,HEALTHCARE,1,1,1,0,0,,,1.0,False,2,5,2,False,False,False,False
23139437,ARTS,0,0,0,0,0,,,,True,2,2,0,False,False,False,False
23139819,ACCOUNTANT,9,11,9,0,2,,accounts receivable;financial reporting,1.0,False,0,0,0,False,False,False,False
23143731,PUBLIC-RELATIONS,0,0,0,0,0,,,,True,0,7,0,True,False,False,False
23155093,HR,2,1,1,1,0,interviewing,,0.5,False,0,0,0,False,False,False,False
23185829,CHEF,3,3,2,1,1,inventory control,recipe development,0.6666666666666666,False,0,6,1,False,False,False,False
23190306,APPAREL,3,3,3,0,0,,,1.0,False,0,4,0,False,True,True,True
23234047,ENGINEERING,3,3,3,0,0,,,1.0,False,0,5,0,False,True,True,True
23246831,ACCOUNTANT,5,3,3,2,0,AP;consolidations,,0.6,False,0,0,0,False,False,False,False
23296286,SALES,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
23302948,CONSULTANT,0,0,0,0,0,,,,True,4,25,5,False,False,False,False
23323001,BANKING,0,0,0,0,0,,,,True,0,11,0,True,False,False,False
23354541,FINANCE,1,1,1,0,0,,,1.0,False,1,0,0,False,False,False,False
23387174,ACCOUNTANT,11,13,11,0,2,,QuickBooks;accounts payable,1.0,False,0,0,0,False,False,False,False
23396633,BUSINESS-DEV,1,1,1,0,0,,,1.0,False,0,7,0,False,True,True,True
23398733,CHEF,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
23398843,TEACHER,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
23408537,HR,6,3,3,3,0,interviewing;payroll coordination;recruitment,,0.5,False,0,3,0,False,False,False,False
23416654,ACCOUNTANT,9,12,9,0,3,,account analysis;tax compliance;tax preparation,1.0,False,0,4,0,False,False,False,False
23427369,ADVOCATE,0,0,0,0,0,,,,True,0,1,1,False,False,False,False
23438112,ACCOUNTANT,8,8,8,0,0,,,1.0,False,0,6,1,False,False,False,False
23438227,ENGINEERING,2,2,2,0,0,,,1.0,False,0,1,0,False,True,True,True
23464505,AVIATION,0,0,0,0,0,,,,True,0,3,1,False,False,False,False
23477199,FITNESS,0,0,0,0,0,,,,True,0,6,0,False,False,False,False
23497307,ENGINEERING,0,0,0,0,0,,,,True,0,10,1,False,False,False,False
23510685,HR,6,5,5,1,0,compensation analysis,,0.8333333333333334,False,0,3,0,False,False,False,False
23513618,ACCOUNTANT,13,14,12,1,2,account reconciliations,accounts payable;tax compliance,0.9230769230769231,False,1,3,0,False,False,False,False
23522150,AUTOMOBILE,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
23527321,INFORMATION-TECH,1,1,1,0,0,,,1.0,False,0,0,2,False,False,False,False
23568641,BUSINESS-DEV,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
23568731,CHEF,5,6,5,0,1,,food safety,1.0,False,1,0,0,False,False,False,False
23573064,FINANCE,0,0,0,0,0,,,,True,0,5,1,False,False,False,False
23577836,ADVOCATE,0,0,0,0,0,,,,True,0,16,0,False,False,False,False
23591247,CHEF,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
23602130,PUBLIC-RELATIONS,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
23617240,HEALTHCARE,4,3,3,1,0,care coordination,,0.75,False,1,4,0,False,False,False,False
23628651,TEACHER,0,1,0,0,1,,curriculum development,,True,1,22,0,False,False,False,False
23631188,AGRICULTURE,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
23631724,PUBLIC-RELATIONS,2,1,1,1,0,social media content,,0.5,False,0,0,0,False,False,False,False
23636277,ACCOUNTANT,10,9,9,1,0,cost accounting,,0.9,False,7,8,0,False,False,False,False
23666211,INFORMATION-TECH,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
23673025,PUBLIC-RELATIONS,0,0,0,0,0,,,,True,0,5,0,False,False,False,False
23719943,APPAREL,4,4,4,0,0,,,1.0,False,1,3,1,False,False,False,False
23734441,ACCOUNTANT,8,11,8,0,3,,GAAP;financial reporting;payroll processing,1.0,False,2,19,1,True,False,False,False
23752500,ARTS,1,0,0,1,0,painting,,0.0,False,1,0,0,False,False,False,False
23760084,SALES,2,2,2,0,0,,,1.0,False,0,0,0,False,True,True,True
23761385,AVIATION,0,0,0,0,0,,,,True,1,4,0,False,False,False,False
23771896,PUBLIC-RELATIONS,3,2,2,1,0,graphic design,,0.6666666666666666,False,0,5,0,False,False,False,False
23782450,SALES,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
23804341,ADVOCATE,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
23807940,CHEF,6,7,6,0,1,,ServSafe,1.0,False,2,19,2,False,False,False,False
23810469,DIGITAL-MEDIA,1,0,0,1,0,social media content,,0.0,False,0,0,0,False,False,False,False
23814777,HEALTHCARE,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
23818675,CONSTRUCTION,4,4,4,0,0,,,1.0,False,0,33,1,False,False,False,False
23841877,CHEF,1,2,1,0,1,,food preparation,1.0,False,0,0,0,False,False,False,False
23864648,INFORMATION-TECH,3,3,3,0,0,,,1.0,False,0,0,0,False,True,True,True
23864858,DIGITAL-MEDIA,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
23914451,HR,6,6,6,0,0,,,1.0,False,0,0,0,False,True,True,True
23917826,ARTS,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
23918545,HEALTHCARE,1,1,1,0,0,,,1.0,False,1,3,0,False,False,False,False
23929500,SALES,1,1,0,1,1,retail sales,relationship building,0.0,False,0,8,0,False,False,False,False
23933031,BPO,3,3,3,0,0,,,1.0,False,4,43,0,False,False,False,False
23939133,TEACHER,0,1,0,0,1,,lesson planning,,True,0,2,0,False,False,False,False
23944036,HEALTHCARE,0,1,0,0,1,,patient education,,True,0,0,2,False,False,False,False
23951429,DESIGNER,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
23955183,FINANCE,3,3,3,0,0,,,1.0,False,0,1,0,True,False,False,False
23985183,AVIATION,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
24001783,AGRICULTURE,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
24020470,INFORMATION-TECH,3,3,3,0,0,,,1.0,False,0,3,1,False,False,False,False
24025053,HEALTHCARE,1,3,1,0,2,,HIPAA compliance;patient education,1.0,False,0,0,0,False,False,False,False
24038620,INFORMATION-TECH,0,0,0,0,0,,,,True,0,0,1,False,False,False,False
24061629,ARTS,0,0,0,0,0,,,,True,4,9,0,False,False,False,False
24068423,AGRICULTURE,1,2,1,0,1,,sustainable farming,1.0,False,4,9,1,False,False,False,False
24083609,INFORMATION-TECH,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
24103168,ACCOUNTANT,6,6,6,0,0,,,1.0,False,0,1,0,False,True,True,True
24124250,ADVOCATE,2,1,1,1,0,mediation,,0.5,False,0,0,0,False,False,False,False
24154692,AVIATION,0,0,0,0,0,,,,True,0,1,1,False,False,False,False
24184357,HR,8,5,4,4,1,benefits administration;interviewing;sourcing;training and development,onboarding,0.5,False,0,5,0,False,False,False,False
24219583,FITNESS,0,0,0,0,0,,,,True,0,3,0,False,False,False,False
24221960,CHEF,1,2,1,0,1,,line cooking,1.0,False,0,2,0,False,False,False,False
24230851,INFORMATION-TECH,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
24240349,TEACHER,0,0,0,0,0,,,,True,0,3,0,False,False,False,False
24251588,FITNESS,3,2,2,1,0,fitness assessment,,0.6666666666666666,False,0,1,0,False,False,False,False
24285142,DESIGNER,0,0,0,0,0,,,,True,0,19,0,False,False,False,False
24294778,ACCOUNTANT,11,9,9,2,0,QuickBooks;fixed assets,,0.8181818181818182,False,0,17,0,False,False,False,False
24322804,ENGINEERING,3,2,2,1,0,PLC programming,,0.6666666666666666,False,0,0,0,False,False,False,False
24349611,ARTS,0,0,0,0,0,,,,True,0,17,0,False,False,False,False
24361598,CONSTRUCTION,4,6,4,0,2,,project scheduling;subcontractor management,1.0,False,0,6,0,False,False,False,False
24397882,AGRICULTURE,0,0,0,0,0,,,,True,0,4,0,False,False,False,False
24402267,HR,6,7,5,1,2,sourcing,employee engagement;onboarding,0.8333333333333334,False,1,0,0,False,False,False,False
24410405,ADVOCATE,2,2,2,0,0,,,1.0,False,0,2,2,False,False,False,False
24411323,FINANCE,0,0,0,0,0,,,,True,1,0,0,False,False,False,False
24412546,BUSINESS-DEV,1,1,1,0,0,,,1.0,False,4,6,1,False,False,False,False
24416961,AGRICULTURE,0,0,0,0,0,,,,True,0,2,2,False,False,False,False
24444525,FITNESS,5,5,5,0,0,,,1.0,False,0,0,0,False,True,True,True
24455357,DESIGNER,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
24491862,PUBLIC-RELATIONS,0,1,0,0,1,,social media content,,True,1,1,0,False,False,False,False
24508725,HR,8,6,5,3,1,benefits administration;interviewing;training and development,onboarding,0.625,False,0,25,0,True,False,False,False
24516163,APPAREL,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
24530382,FINANCE,0,1,0,0,1,,financial analysis,,True,0,0,0,False,False,False,False
24533931,APPAREL,2,2,2,0,0,,,1.0,False,0,0,0,False,True,True,True
24544244,AVIATION,0,0,0,0,0,,,,True,1,6,0,False,False,False,False
24548333,HEALTHCARE,0,0,0,0,0,,,,True,1,11,0,False,False,False,False
24550866,HEALTHCARE,0,0,0,0,0,,,,True,0,5,0,False,False,False,False
24553863,FINANCE,1,1,1,0,0,,,1.0,False,0,9,0,False,True,True,True
24559558,PUBLIC-RELATIONS,3,3,3,0,0,,,1.0,False,0,0,0,False,True,True,True
24574164,DIGITAL-MEDIA,1,1,1,0,0,,,1.0,False,0,7,0,False,True,True,True
24580361,BANKING,1,1,1,0,0,,,1.0,False,1,0,1,False,False,False,False
24583187,DESIGNER,1,1,1,0,0,,,1.0,False,3,0,1,False,False,False,False
24588864,ADVOCATE,1,1,1,0,0,,,1.0,False,0,4,0,False,True,True,True
24589765,AVIATION,0,0,0,0,0,,,,True,0,11,0,False,False,False,False
24590489,PUBLIC-RELATIONS,1,1,1,0,0,,,1.0,False,0,3,0,False,True,True,True
24592627,AUTOMOBILE,0,0,0,0,0,,,,True,0,3,5,False,False,False,False
24610685,SALES,2,1,1,1,0,relationship building,,0.5,False,0,3,0,False,False,False,False
24611721,FINANCE,1,1,1,0,0,,,1.0,False,0,1,0,False,True,True,True
24643412,CONSULTANT,0,0,0,0,0,,,,True,0,7,2,False,False,False,False
24647386,BUSINESS-DEV,3,3,2,1,1,risk management,cost reduction,0.6666666666666666,False,0,2,3,False,False,False,False
24647794,ENGINEERING,7,7,7,0,0,,,1.0,False,0,8,0,False,True,True,True
24655918,DESIGNER,1,0,0,1,0,Sketch,,0.0,False,0,1,0,False,False,False,False
24658786,DIGITAL-MEDIA,2,3,2,0,1,,content strategy,1.0,False,0,1,0,False,False,False,False
24668861,AVIATION,0,0,0,0,0,,,,True,0,24,0,False,False,False,False
24670867,FINANCE,2,2,2,0,0,,,1.0,False,3,10,1,False,False,False,False
24673903,CHEF,2,3,2,0,1,,menu planning,1.0,False,0,1,0,False,False,False,False
24677466,PUBLIC-RELATIONS,1,0,0,1,0,social media content,,0.0,False,0,0,0,False,False,False,False
24679149,DIGITAL-MEDIA,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
24695561,ADVOCATE,0,1,0,0,1,,public speaking,,True,0,19,1,False,False,False,False
24703009,ACCOUNTANT,6,5,4,2,1,accounts receivable;fixed assets,payroll processing,0.6666666666666666,False,0,3,0,False,False,False,False
24703983,AUTOMOBILE,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
24708621,FITNESS,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
24709432,CHEF,1,1,1,0,0,,,1.0,False,1,19,1,False,False,False,False
24710433,PUBLIC-RELATIONS,4,3,3,1,0,graphic design,,0.75,False,0,15,1,False,False,False,False
24727739,BPO,1,1,1,0,0,,,1.0,False,0,2,0,False,True,True,True
24740005,CONSTRUCTION,3,2,2,1,0,Revit,,0.6666666666666666,False,0,15,0,False,False,False,False
24754689,ADVOCATE,0,0,0,0,0,,,,True,0,3,1,False,False,False,False
24763208,ADVOCATE,0,0,0,0,0,,,,True,0,5,0,False,False,False,False
24767027,FITNESS,1,0,0,1,0,personal training,,0.0,False,0,13,0,True,False,False,False
24770846,CONSTRUCTION,1,2,1,0,1,,safety management,1.0,False,0,0,0,False,False,False,False
24773845,AVIATION,0,0,0,0,0,,,,True,0,21,1,False,False,False,False
24791126,TEACHER,1,1,1,0,0,,,1.0,False,0,20,5,False,False,False,False
24799301,ACCOUNTANT,2,3,2,0,1,,financial reporting,1.0,False,1,0,0,False,False,False,False
24817041,ACCOUNTANT,6,9,6,0,3,,financial reporting;payroll processing;tax preparation,1.0,False,1,8,1,False,False,False,False
24828381,CONSULTANT,0,0,0,0,0,,,,True,0,9,0,False,False,False,False
24833063,FINANCE,3,2,2,1,0,due diligence,,0.6666666666666666,False,2,10,2,False,False,False,False
24854026,FINANCE,2,3,2,0,1,,financial analysis,1.0,False,0,0,0,False,False,False,False
24889109,INFORMATION-TECH,0,1,0,0,1,,network administration,,True,1,7,0,False,False,False,False
24905947,FITNESS,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
24913648,INFORMATION-TECH,2,2,2,0,0,,,1.0,False,0,3,0,False,True,True,True
24946537,ADVOCATE,0,0,0,0,0,,,,True,0,16,0,False,False,False,False
24953126,CONSTRUCTION,1,1,1,0,0,,,1.0,False,0,19,2,False,False,False,False
24953921,DIGITAL-MEDIA,0,0,0,0,0,,,,True,1,0,0,False,False,False,False
24964303,BUSINESS-DEV,3,3,3,0,0,,,1.0,False,0,4,3,False,False,False,False
24967652,FINANCE,1,0,0,1,0,valuation,,0.0,False,2,8,1,False,False,False,False
24977396,PUBLIC-RELATIONS,0,0,0,0,0,,,,True,3,0,0,False,False,False,False
24983760,ARTS,0,0,0,0,0,,,,True,0,5,0,False,False,False,False
24989856,APPAREL,1,2,1,0,1,,leadership,1.0,False,2,3,3,False,False,False,False
24994145,FITNESS,4,4,4,0,0,,,1.0,False,0,0,0,False,True,True,True
25001005,PUBLIC-RELATIONS,1,1,1,0,0,,,1.0,False,0,1,0,False,True,True,True
25023614,DESIGNER,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
25038571,DIGITAL-MEDIA,0,0,0,0,0,,,,True,0,5,0,False,False,False,False
25047127,AUTOMOBILE,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
25061645,DESIGNER,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
25067742,ACCOUNTANT,7,4,4,3,0,accounts receivable;fixed assets;general ledger,,0.5714285714285714,False,1,0,0,False,False,False,False
25070914,PUBLIC-RELATIONS,1,1,1,0,0,,,1.0,False,0,2,0,False,True,True,True
25080805,BANKING,1,1,1,0,0,,,1.0,False,9,32,0,False,False,False,False
25098739,CONSTRUCTION,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
25101183,FINANCE,2,3,2,0,1,,financial modeling,1.0,False,3,12,5,False,False,False,False
25127518,ACCOUNTANT,9,10,8,1,2,journal entries,payroll processing;tax preparation,0.8888888888888888,False,0,0,0,False,False,False,False
25128608,CHEF,1,3,1,0,2,,kitchen management;plating,1.0,False,4,14,0,False,False,False,False
25142074,APPAREL,0,0,0,0,0,,,,True,2,2,0,False,False,False,False
25150191,HR,2,3,2,0,1,,benefits administration,1.0,False,0,10,0,False,False,False,False
25157655,ARTS,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
25162378,BANKING,0,0,0,0,0,,,,True,0,0,0,True,False,False,False
25187733,CONSTRUCTION,1,1,1,0,0,,,1.0,False,0,22,0,False,True,True,True
25200253,BANKING,0,1,0,0,1,,valuation,,True,1,15,0,False,False,False,False
25207620,INFORMATION-TECH,0,0,0,0,0,,,,True,0,22,1,False,False,False,False
25213006,CONSULTANT,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
25224998,CONSTRUCTION,4,3,3,1,0,surveying,,0.75,False,1,5,0,False,False,False,False
25258040,CONSULTANT,0,0,0,0,0,,,,True,0,3,0,False,False,False,False
25315791,SALES,0,1,0,0,1,,Salesforce,,True,0,0,0,False,False,False,False
25328428,HEALTHCARE,4,4,4,0,0,,,1.0,False,0,2,0,False,True,True,True
25330083,FINANCE,1,1,1,0,0,,,1.0,False,0,6,0,False,True,True,True
25370801,BUSINESS-DEV,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
25397102,BUSINESS-DEV,4,4,4,0,0,,,1.0,False,1,1,0,False,False,False,False
25413261,PUBLIC-RELATIONS,2,1,0,2,1,graphic design;social media content,budgeting,0.0,False,0,8,0,True,False,False,False
25422388,DESIGNER,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
25425322,ENGINEERING,3,3,3,0,0,,,1.0,False,0,19,0,False,True,True,True
25451319,HEALTHCARE,0,1,0,0,1,,care planning,,True,0,1,0,False,False,False,False
25452321,CHEF,0,1,0,0,1,,food preparation,,True,1,0,1,False,False,False,False
25462793,ACCOUNTANT,8,10,8,0,2,,accounts payable;financial reporting,1.0,False,0,2,0,False,False,False,False
25482567,FITNESS,2,2,2,0,0,,,1.0,False,1,1,0,False,False,False,False
25497147,FINANCE,2,2,2,0,0,,,1.0,False,0,1,0,False,True,True,True
25507648,FITNESS,0,0,0,0,0,,,,True,0,1,1,False,False,False,False
25525152,DIGITAL-MEDIA,2,2,2,0,0,,,1.0,False,0,0,0,False,True,True,True
25543217,APPAREL,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
25547145,ACCOUNTANT,2,2,2,0,0,,,1.0,False,0,4,0,False,True,True,True
25561640,ARTS,0,0,0,0,0,,,,True,0,8,1,False,False,False,False
25588694,TEACHER,1,2,1,0,1,,student engagement,1.0,False,0,11,3,False,False,False,False
25608963,ENGINEERING,2,2,2,0,0,,,1.0,False,0,2,0,False,True,True,True
25624652,BANKING,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
25625173,AVIATION,0,0,0,0,0,,,,True,0,25,0,True,False,False,False
25656981,CONSTRUCTION,1,1,1,0,0,,,1.0,False,0,3,0,False,True,True,True
25676643,HR,5,4,4,1,0,training and development,,0.8,False,0,14,0,False,False,False,False
25678238,FINANCE,0,1,0,0,1,,financial analysis,,True,0,2,1,False,False,False,False
25694422,CONSULTANT,0,0,0,0,0,,,,True,0,5,0,False,False,False,False
25706337,DIGITAL-MEDIA,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
25718772,AVIATION,0,0,0,0,0,,,,True,8,0,0,False,False,False,False
25719936,AVIATION,0,0,0,0,0,,,,True,0,4,0,False,False,False,False
25723793,DIGITAL-MEDIA,1,1,1,0,0,,,1.0,False,2,3,0,False,False,False,False
25724495,HR,6,7,5,1,2,interviewing,compliance;employee engagement,0.8333333333333334,False,0,8,0,False,False,False,False
25729119,TEACHER,0,1,0,0,1,,educational technology,,True,0,1,0,False,False,False,False
25749150,ACCOUNTANT,6,7,6,0,1,,general ledger,1.0,False,0,1,0,True,False,False,False
25780596,BANKING,0,2,0,0,2,,credit analysis;financial analysis,,True,0,3,0,False,False,False,False
25797445,ENGINEERING,3,2,1,2,1,CAD;CATIA,PLC programming,0.3333333333333333,False,0,10,0,False,False,False,False
25810233,SALES,1,3,1,0,2,,contract negotiation;negotiation,1.0,False,0,8,0,False,False,False,False
25813953,BUSINESS-DEV,3,4,3,0,1,,competitive analysis,1.0,False,0,1,0,False,False,False,False
25824789,HR,6,7,6,0,1,,onboarding,1.0,False,0,0,0,False,False,False,False
25834360,HEALTHCARE,2,4,2,0,2,,clinical procedures;patient education,1.0,False,0,0,0,False,False,False,False
25838512,FITNESS,0,0,0,0,0,,,,True,0,4,1,False,False,False,False
25839123,SALES,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
25846894,ACCOUNTANT,11,10,9,2,1,fixed assets;tax preparation,accounts receivable,0.8181818181818182,False,0,3,1,False,False,False,False
25857360,INFORMATION-TECH,0,0,0,0,0,,,,True,0,1,1,False,False,False,False
25862026,ACCOUNTANT,9,12,9,0,3,,account reconciliations;accounts payable;accounts receivable,1.0,False,0,2,0,False,False,False,False
25867805,ACCOUNTANT,7,9,7,0,2,,QuickBooks;financial reporting,1.0,False,0,2,0,False,False,False,False
